0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.101742548051821924e-01,4.959646672344730223e-01,4.988599103534124279e-01,5.152537159215536677e-01,5.007682730048478303e-01,5.076374899063417212e-01,5.024700471022579551e-01,4.944698781771056928e-01,4.944389957955003800e-01,5.156725269248615406e-01,5.161637966984270465e-01,5.055916732019910542e-01,5.062022085067054977e-01,5.082741519254353468e-01,4.984234183771175108e-01,4.949853477404892454e-01,4.999612124326895946e-01,4.925554514082290392e-01,4.931371611499987817e-01,4.982349924294681709e-01,4.943220483630877404e-01,4.940782228082563066e-01,4.879970385126046195e-01,4.934185432400780003e-01,4.947976514908806744e-01,4.945297700695694965e-01,4.932359446551430326e-01,4.998772660259966361e-01,5.040061994562066161e-01,5.047341143998119728e-01,4.978314207918252410e-01,4.993967930889048890e-01,5.001307534786231246e-01,5.052516758309441025e-01,4.986101894657775091e-01,5.023630249548741711e-01,5.007162862505559753e-01,4.984580613854737163e-01,5.020500847048392501e-01,5.002363432460809056e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.057038352644580570e-01,5.130877936571015541e-01,4.843771176531834755e-01,5.031983377878924690e-01,5.028726081034750051e-01,4.982457696582909268e-01,5.124309131169906273e-01,5.041510101827447743e-01,4.971507488518047690e-01,5.113253772861070523e-01,4.846836791002244182e-01,4.951940769705644452e-01,4.972551102050746241e-01,5.078722312099580583e-01,4.977787126801748729e-01,5.083560905384446604e-01,4.982904731972425671e-01,4.946254915727221757e-01,5.020686128603121245e-01,5.132489233260032480e-01,5.167862833166361192e-01,5.087798825883754761e-01,5.007582661766982746e-01,5.065216737690113602e-01,5.068340069073515863e-01,4.998181304238216160e-01,5.081504684787686577e-01,4.917928712989457218e-01,4.960578994366017791e-01,4.962125955017329115e-01,4.914789168200232594e-01,4.952290772508431971e-01,4.919522131994866210e-01,4.941347065578673980e-01,5.026590046589221039e-01,4.999089916437913228e-01,4.920548869887409471e-01,4.993166847904046968e-01,5.066924975648766649e-01,5.041970088481716461e-01,4.971077715636220695e-01,4.997563915536282764e-01,5.009050298009081192e-01,5.041270744709306362e-01,4.993464090967178470e-01,5.009011408131506249e-01,5.035684892342225938e-01,5.020826436004445226e-01,4.984043956797893915e-01,4.984752003366503259e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.927998906689982639e-01,4.852470287619126688e-01,4.980445970129780409e-01,4.904823289385206730e-01,4.820165642848943666e-01,4.978164578312687105e-01,5.121628049741805411e-01,4.968270445455724160e-01,4.932871767569137478e-01,5.093792509252886846e-01,4.932587065386656033e-01,5.067805250131603989e-01,5.029802713349359466e-01,4.956011231692692420e-01,4.986324439762057636e-01,5.014333946659218499e-01,4.996316910178180692e-01,5.023949678200977376e-01,5.210430815534695670e-01,5.017280534476525888e-01,5.044844223016274887e-01,4.955410163329334594e-01,5.002206502026078638e-01,5.026870359832794621e-01,5.183206883846767088e-01,5.025604198008258860e-01,4.979690753384974911e-01,5.034387416492993594e-01,5.098115471388778852e-01,4.891602934881807418e-01,5.185846521837954581e-01,4.988413333674976413e-01,5.042044994921677237e-01,5.018505526995532540e-01,4.998109830104663920e-01,4.974426543188825156e-01,5.018786275051244639e-01,5.008286625000978320e-01,4.971414444421348722e-01,4.995513482528879390e-01,5.040118058009519508e-01,5.174558632115195955e-01,5.052637836034578056e-01,5.258308835034658513e-01,5.012454513096872288e-01,4.887295439689736121e-01,4.937635624543861290e-01,4.956461259913623185e-01,5.111651636675396126e-01,4.988007591617965031e-01,4.946553596276346831e-01,5.119776031412966999e-01,5.176142284761950929e-01,5.003052798953314673e-01,4.956272168171446668e-01,5.196634023521068402e-01,5.046210388889872389e-01,4.959897841829126186e-01,4.979420544702781726e-01,5.080117577571295895e-01,5.040729710925556661e-01,5.020319288225495447e-01,4.949971971087285261e-01,4.914590652031499141e-01,4.927878703221612589e-01,5.130309466779023886e-01,5.083393675608461892e-01,5.060074537482874835e-01,5.033655044661777822e-01,4.996464291364543509e-01,4.982140494489315508e-01,4.951641101388242761e-01,4.986989038756513004e-01,5.013322277623774026e-01,4.888516632602375456e-01,4.963585055287611514e-01,4.887001502354368920e-01,5.042399018110714781e-01,4.900560080512489924e-01,4.917746228969707700e-01,5.023153166451236329e-01,4.978461696291116012e-01,4.945215516032803182e-01,4.952762468095515680e-01,5.035240079590028728e-01,5.058239859838696839e-01,4.950927308001251137e-01,4.969047868360927933e-01,5.028494831983562063e-01,5.036438857872941322e-01,4.990323942720515937e-01,5.024659373764035486e-01,4.987695608155036098e-01,4.982413080174598607e-01,4.982812141290839381e-01,5.005067686181247089e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.805435299703590957e-01,4.975374536447931817e-01,4.686851207546348097e-01,5.047062557193630061e-01,5.058048364973624089e-01,4.970358668099533195e-01,4.929636084830559262e-01,4.968198802133352299e-01,4.962303513422506307e-01,5.049575994688813019e-01,4.778498151595397814e-01,5.128217129333449975e-01,4.987248307115350054e-01,4.943709827038874072e-01,5.115563708232565565e-01,4.885478249456832178e-01,4.922560291681666311e-01,4.899858563292577851e-01,5.066203115701836124e-01,4.983438971761914860e-01,5.006506828982025814e-01,4.941283476557212229e-01,5.015290339789838514e-01,4.945530731476204811e-01,5.103217505555285305e-01,5.119944422154375507e-01,5.077490297550162346e-01,4.992076802643168887e-01,5.015390123589927862e-01,5.005436696923190043e-01,4.931316133617542619e-01,5.003482003152464053e-01,4.951246217354474122e-01,4.905507988543941766e-01,4.996260300077186578e-01,4.907004447940502279e-01,5.006755336568768922e-01,4.900560080512489924e-01,4.961692614379507593e-01,4.996079181722021256e-01,4.982142009290406737e-01,4.934761451378197328e-01,4.988437431045475989e-01,5.050131082170020713e-01,5.005289490512357942e-01,4.975691153465929273e-01,4.973744883979523412e-01,5.029259281420441763e-01,5.011091897708136456e-01,4.986101894657775091e-01,5.015265316824438768e-01,5.023749548039910806e-01,4.982716534889817805e-01,5.025857735451746411e-01,5.033978849155941182e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.799302965786374497e-01,4.904546274101941883e-01,4.898301981139052130e-01,5.059405593815414770e-01,4.947649668992368244e-01,5.045620885102186648e-01,5.069686317221462346e-01,4.972050163101739417e-01,5.072680715971230603e-01,4.951008649049105093e-01,4.994869234677979386e-01,4.888444601879999851e-01,4.955529559068616585e-01,4.961742532287376495e-01,5.252694995224512775e-01,5.070274461121371257e-01,5.064826868360535750e-01,4.951062061324835173e-01,5.078966850520969523e-01,4.997570294686162207e-01,5.032328903510413509e-01,4.984101899688063164e-01,4.967827277448571555e-01,4.941347181841223013e-01,5.124689415815893989e-01,5.073360829537376659e-01,5.029356451668710593e-01,4.956521867041231988e-01,4.974117442992050386e-01,5.014162606366115993e-01,4.984149970331007151e-01,4.996654212678606211e-01,4.900133234060269349e-01,4.939380447995984080e-01,4.954927561351352705e-01,4.968859894012535583e-01,4.966993453590387020e-01,4.982918862058263176e-01,4.917746228969707700e-01,4.959302710002795322e-01,4.995245548322796991e-01,4.916854532824079804e-01,4.958007177162789270e-01,5.034208098303805112e-01,5.016410063163939670e-01,4.964123292233820206e-01,4.963716675934952693e-01,5.028304120153456180e-01,5.024241017892606687e-01,4.985046382642090990e-01,5.010066920147191460e-01,4.993382818141905433e-01,5.014390548133641490e-01,4.976741957658135096e-01,5.043436300503006953e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.990189104581908008e-01,5.107655029150376391e-01,4.888700955656515856e-01,4.966328058628216024e-01,4.944257302017349698e-01,4.925500182015479234e-01,4.913293597290321890e-01,4.995235365827090379e-01,5.060052162254153885e-01,4.960928398893386659e-01,4.898103072169786576e-01,5.079330565205514292e-01,5.030051895054411526e-01,5.050999430197565809e-01,4.989056330652406612e-01,4.958589761882865043e-01,4.847673691462978662e-01,5.003245294740585880e-01,4.931697318704119648e-01,4.938109790533224963e-01,5.038891727859960978e-01,4.978344165341674343e-01,4.984844867451028727e-01,5.033055886431916370e-01,4.943332759858905523e-01,4.991403903866602487e-01,4.956025035012630586e-01,5.012731745357008606e-01,5.028026229741203723e-01,5.007110109790070540e-01,4.951401118977998839e-01,5.077987896865551187e-01,4.910548398905705270e-01,5.110860653799818021e-01,5.006132756305970988e-01,5.012803814961849236e-01,4.971406197522587611e-01,5.039105021463892164e-01,5.012028354706611344e-01,4.962466035137824694e-01,4.980876870400887668e-01,4.969914260007446960e-01,5.045983733247255687e-01,5.229070425270961886e-01,5.019825853897937895e-01,5.034239433869855951e-01,4.949596553620206341e-01,5.041752374076921006e-01,4.975124204951693052e-01,4.977673830763538199e-01,5.026922958624061577e-01,5.009645425418772779e-01,5.030700326320244331e-01,5.076137092920557370e-01,4.966946249437420025e-01,5.009732154501466139e-01,5.162477748623313101e-01,5.092772013904826034e-01,4.996538540813119655e-01,5.073046466544622879e-01,5.073624063935671114e-01,5.068413692425842720e-01,5.006680340365160520e-01,5.051357320394220807e-01,5.078344588806157356e-01,4.972748147810057695e-01,4.914759238797594132e-01,4.901884147376288081e-01,5.027993006515969476e-01,4.993151436602391580e-01,5.003049331557475332e-01,5.147677200117025675e-01,5.004481776102767121e-01,4.976237576761890491e-01,5.053266297336692636e-01,4.869704274102071295e-01,4.987481132025272657e-01,4.911999362472534436e-01,4.891340753769239935e-01,5.080713301784448577e-01,5.086415803581512129e-01,5.045350317344500235e-01,4.938829914754664929e-01,4.949727359467829824e-01,4.923628610067776745e-01,4.966087225162250096e-01,4.954915449308189834e-01,5.019015249393156131e-01,4.906571075488951883e-01,4.980796648807608862e-01,4.980388100544785313e-01,4.995792178217309254e-01,4.953447156596276213e-01,5.001583242321124834e-01,5.004078799907345498e-01,5.046133346502476025e-01,4.964721160113256815e-01,5.070596748406467347e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.943648874318611885e-01,5.073790017809082231e-01,5.041426482326101244e-01,4.926098717531900983e-01,4.978871286099676996e-01,5.117999503454410126e-01,5.030203020199629504e-01,5.169738917290501723e-01,5.040626967796238977e-01,4.936989472950903957e-01,4.980983485065437200e-01,5.096214897766856433e-01,5.119466025776699958e-01,5.122507437266937691e-01,5.086731093097168754e-01,5.085875410469572477e-01,5.065533976276804795e-01,5.098301703705531152e-01,5.102054170502018371e-01,5.017686645479101371e-01,4.989898368574814391e-01,4.911276678308310051e-01,5.029083267528013934e-01,5.031386640692016021e-01,4.971817896960528671e-01,5.031154656815700621e-01,4.952456403508144755e-01,5.000801142341677608e-01,4.983015737913550347e-01,4.955281214150857316e-01,4.928692847889102890e-01,4.974593411791694009e-01,5.002135648517733735e-01,5.030910040607671219e-01,5.024646717422182052e-01,4.980814236548257168e-01,4.967008024142163247e-01,4.986156231174563302e-01,4.911489769231175972e-01,4.967933352391704083e-01,4.961771713233701919e-01,5.074652369952757924e-01,4.981537079348903885e-01,4.996640860854353328e-01,4.989031212518399983e-01,5.009443666861080890e-01,4.980679366600948010e-01,5.019368619785415930e-01,4.956428337832057274e-01,4.987485108986122739e-01,5.008123814198219836e-01,5.023358693469052172e-01
5.169880624426078652e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,4.996773250553969148e-01,4.924242424242424310e-01,5.000000000000000000e-01,5.069008013000302348e-01,4.992400673247945342e-01,5.082004204415997428e-01,4.933369945762205444e-01,4.986315564483066454e-01,5.073662308999180581e-01,5.062351634634184583e-01,4.944785236540075180e-01,4.941001958663819305e-01,5.059560709551050861e-01,5.064004749626085378e-01,4.905384324448420208e-01,4.904687023542313451e-01,4.753132934772892892e-01,4.940703176485435333e-01,5.030240503123738494e-01,5.011767539441972508e-01,5.018849161501962586e-01,5.023403960049140915e-01,4.997859761378305454e-01,4.964061541652911025e-01,4.992376987089940932e-01,4.950685942551029117e-01,5.045413197015200524e-01,5.038742750193657693e-01,4.930986403675803875e-01,5.049099505799297116e-01,5.006174103101456163e-01,4.949636850958662460e-01,5.027571037812553767e-01,5.034992203105778108e-01,4.961117887254785086e-01,4.931372931158692352e-01,4.988997814756046534e-01,4.984022018801841369e-01,4.977185507547756127e-01,5.048344666123961710e-01,4.964318505879227739e-01,4.999846017484210758e-01,5.041785149812653133e-01,4.966490228510416216e-01,4.945070254216905603e-01,4.874480530041472304e-01,5.191985512372214728e-01,5.101303424547388721e-01,5.107430561621585374e-01,5.085134586416858449e-01,4.922704711727745597e-01,4.939368477861599271e-01,5.052768511594966094e-01,4.843010007845462428e-01,4.923923390087834306e-01,5.000053855630333111e-01,4.932269119205707764e-01,4.926581627963429466e-01,4.978312037461377071e-01,4.927573243153246518e-01,5.046490811784609676e-01,5.006392084983476432e-01,5.178916824868050606e-01,5.086341588457504725e-01,5.058958492399779905e-01,5.005899430480126311e-01,5.050165238327858352e-01,5.058108534262542033e-01,4.984681703379472140e-01,4.945417833935223939e-01,4.923665536462408787e-01,4.939447088435824917e-01,4.953430989364663861e-01,5.005074931060561338e-01,4.995435292232190960e-01,4.919384959726115780e-01,5.025356080108521750e-01,5.044140746864170799e-01,4.951369764362294479e-01,4.992272977704013681e-01,4.877085655194116076e-01,4.973571986285471591e-01,5.081210544164785903e-01,5.061431469654088522e-01,5.017354842194553521e-01,4.956802394974679227e-01,4.955716954819449627e-01,4.899733213294046319e-01,4.961691863132456359e-01,4.991738282861160614e-01,5.009438702268159682e-01,4.943706534880507597e-01,4.972577243088975307e-01,4.999394843347452766e-01,4.992452724970477540e-01,4.978568342569578142e-01,5.008892663029742565e-01,4.999207252190216444e-01,4.993944673562375480e-01,5.027888441615672166e-01,4.940288679811336015e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.098749646373246236e-01,5.049047911059879601e-01,4.939425553792819445e-01,5.060210018868672721e-01,5.010165333726056547e-01,5.006858139423294718e-01,5.038762240418741545e-01,4.901312752523632743e-01,4.918496770322691169e-01,4.946228099698473102e-01,4.934971439475110966e-01,5.079173980375004671e-01,5.023263220103725279e-01,5.013204350239184315e-01,4.966637085413652675e-01,4.981514121974428555e-01,4.891282207731358356e-01,4.979693387802074933e-01,4.968893280644457455e-01,5.032161896745229734e-01,4.969245365625420963e-01,4.958749902887754080e-01,4.997830826423756423e-01,4.990381111290342897e-01,4.974399070107621834e-01,5.024593404263054675e-01,4.939526723555766607e-01,4.994547376474284817e-01,5.032276567897130404e-01,5.016877288007560720e-01
